householdId;personId;sex;age;license;car_avail;employed
52000384700;812326400;f;35;yes;always;true
52000384700;837166200;f;2;no;never;false
52000384700;942247700;m;41;yes;always;true
52000384700;1270277400;f;2;no;never;false
52000386000;846775400;f;35;yes;always;true
52000386000;981532400;m;40;yes;always;true
52000386000;1346998500;f;2;no;never;false
52000386000;1612717000;f;4;no;never;false
52000391400;1357821400;m;44;yes;always;true
52000410500;927615500;f;22;yes;sometimes;true
52000410500;1249313200;m;13;no;never;false
52000410500;1270474500;m;45;yes;always;true
52000410500;1600039300;f;45;yes;always;false
52000417600;1159083800;m;73;yes;always;false
52000417600;1429215800;f;74;yes;always;false
52000440800;931647700;f;62;yes;sometimes;true
52000447700;1126638000;m;54;yes;never;true
52000447700;1342229300;f;53;yes;always;true
52000450800;816606900;f;44;yes;never;true
52000456400;787706000;m;13;no;never;false
52000456400;966007300;f;46;no;never;true
52000456400;1255659800;m;16;no;never;false
52000460100;999212600;m;71;yes;always;false
52000460100;1485590100;f;71;no;never;false
52000462600;1048253400;f;40;yes;never;true
52000462600;1104410500;m;11;no;never;false
52000462600;1128403400;m;61;yes;always;true
52000462601;1123115401;f;34;yes;sometimes;true
53000016900;846743700;f;26;yes;always;false
53000016900;1305771200;m;25;yes;always;true
53000046300;937831200;f;64;yes;never;true
53000047800;1063334500;m;59;yes;always;true
53000047800;1441425100;f;49;yes;always;true
53000084000;1299343200;m;50;yes;always;false
53000101900;1021219000;f;47;yes;always;true
53000137200;1597240200;m;41;yes;always;true
53000139800;1536992100;f;53;yes;always;false
53000160500;902941700;m;27;yes;sometimes;true
53000160500;986518200;m;23;no;never;false
53000160500;1189836800;m;18;yes;always;false
53000160500;1294837400;m;62;yes;always;true
53000160800;1042831700;m;7;no;never;false
53000160800;1216029600;m;16;no;never;false
53000160800;1359290100;f;9;no;never;false
53000162700;829984900;m;48;no;never;true
53000162700;1169557200;m;62;yes;always;true
53000162700;1182609300;f;54;yes;never;false
53000162700;1254003400;m;48;yes;always;false
53000162700;1265866900;m;33;yes;always;true
53000162700;1337315900;f;51;yes;always;false
53000162700;1364703500;m;31;yes;sometimes;true
53000162701;763123301;m;25;yes;always;false
53000162701;829984901;m;48;yes;always;true
53000162701;1169557201;m;62;yes;always;true
53000162701;1182609301;f;54;yes;always;false
53000162701;1254003401;m;48;yes;always;true
53000162701;1265866901;m;33;yes;always;true
53000162701;1337315901;f;51;yes;always;true
53000162701;1364703501;m;31;yes;always;true
53000175700;1444018300;m;34;no;never;false
53000189900;1091567300;m;5;no;never;false
53000189900;1246403400;f;23;no;never;true
53000203600;860269900;m;11;no;never;false
53000203600;1306007500;f;40;yes;always;false
53000206600;1500685800;m;67;yes;always;false
53000219800;995268300;m;55;yes;always;true
53000221400;838214800;f;38;yes;sometimes;true
53000223800;1341245200;m;47;yes;always;true
53000223800;1532847200;f;37;yes;always;true
53000241500;1127765600;m;31;yes;always;true
53000241500;1155744800;f;8;no;never;false
53000241500;1453044800;m;5;no;never;false
53000241500;1455896500;m;36;yes;always;true
53000241500;1617873600;f;28;no;never;false
53000267100;1398136500;f;83;no;never;false
53000267900;1074297000;m;36;yes;always;true
53000267900;1076577600;f;26;yes;sometimes;true
53000267900;1440337400;m;5;no;never;false
53000267900;1482563300;m;1;no;never;false
53000269200;856420900;f;48;yes;always;false
53000269200;1035868600;m;15;no;never;true
53000269200;1113766700;m;46;yes;always;true
53000269200;1374419700;f;14;no;never;false
53000269200;1459270200;f;19;yes;sometimes;true
53000269200;1518945500;f;20;yes;sometimes;false
53000278400;807239400;m;72;yes;sometimes;true
53000278400;1116187500;f;66;no;never;false
53000293500;837312200;f;67;no;never;false
53000316800;1190168300;m;32;yes;always;true
53000316800;1402804800;f;5;no;never;false
53000316800;1603980900;f;28;yes;always;true
53000317400;1246391500;m;50;yes;always;false
53000329700;819692500;m;53;yes;always;true
53000331700;942411200;f;50;yes;always;false
53000333300;1143395100;f;57;yes;sometimes;true
53000334900;1563797600;m;60;yes;always;true
53000341600;1276111100;m;26;yes;always;true
53000343400;763498700;f;48;yes;sometimes;true
53000343500;1468028900;m;49;yes;sometimes;false
53000344700;760196600;m;22;no;never;true
53000344700;1068200300;m;55;yes;always;false
53000344700;1574517100;f;50;yes;sometimes;true
53000344700;1593563400;m;19;no;never;false
53000348100;876640000;f;27;yes;sometimes;true
53000353200;1131068200;f;49;yes;always;true
53000353200;1190432500;f;22;yes;always;true
53000353200;1200858400;m;12;no;never;false
53000353200;1221720800;f;22;no;never;false
53000353200;1520967300;m;47;yes;always;true
53000368500;789164500;m;28;no;never;true
53000368500;1202742400;m;65;no;never;false
53000368500;1207721200;f;18;yes;always;true
53000368500;1616636600;f;55;no;never;true
53000368501;1207721201;f;18;yes;never;false
53000374500;1031857900;m;78;yes;always;false
53000374500;1500355000;f;83;no;never;false
53000376200;1472346600;m;68;yes;always;false
53000386200;901812700;m;71;yes;always;false
53000392700;769635400;m;30;yes;always;true
53000392700;788378600;f;2;no;never;false
53000394900;1148750900;m;37;yes;always;false
53000394900;1553324600;f;60;no;never;true
53000402800;786561300;m;48;yes;always;true
53000402800;1176712200;f;43;yes;always;true
53000403500;916845300;m;13;no;never;false
53000403500;1167476000;m;15;no;never;false
53000403500;1367834200;f;45;yes;always;true
53000404600;1453703000;f;56;yes;always;false
53000404600;1485293900;f;22;no;never;true
53000404600;1602411200;m;16;no;never;true
53000422400;848783800;m;77;yes;always;false
53000422400;1294058400;f;68;yes;always;false
53000443000;1068322700;f;30;yes;always;true
53000443000;1256673900;m;0;no;never;false
53000443000;1261845900;f;3;no;never;false
53000443000;1346609800;f;28;no;never;true
53000443000;1434254300;f;53;yes;always;true
53000462100;1509023500;f;64;yes;always;true
53000463100;815981700;f;58;yes;always;true
53000477400;1021044300;f;81;no;never;false
53000490800;785136900;m;63;yes;always;true
53000490800;1191369000;f;62;yes;always;true
53000490800;1473284800;f;27;yes;sometimes;true
53000506200;814605700;m;45;yes;always;false
53000506200;855255000;f;55;yes;always;true
53000513500;805712200;f;46;yes;always;true
53000513500;1110800600;m;23;no;never;true
53000527100;998097100;f;20;no;never;true
53000527100;1203255400;f;21;yes;always;true
53000527100;1382696900;m;42;yes;sometimes;true
53000527100;1424476100;f;43;yes;always;true
53000592200;1262790200;f;34;yes;always;true
53000599500;776828400;m;18;yes;always;true
53000599500;826335000;f;47;yes;always;false
53000599500;1097279200;m;22;no;never;true
53000599500;1587630600;m;48;yes;always;true
53000601000;1260810400;m;58;yes;sometimes;true
53000601000;1352939700;f;59;yes;always;true
53000607800;1098258900;m;26;yes;always;true
53000624600;792117400;m;8;no;never;false
53000624600;1198096300;f;28;no;never;false
53000624600;1488831600;m;29;yes;always;true
53000631100;943775300;m;30;yes;sometimes;true
53000631100;944818800;m;30;no;never;true
53000631100;1089570500;f;26;yes;sometimes;true
53000631100;1250361500;m;33;yes;always;true
53000631100;1379950000;f;4;no;never;false
53000631800;1083886200;m;44;yes;sometimes;true
53000631800;1253811300;f;22;yes;always;false
53000631800;1281528900;f;40;yes;sometimes;true
53000631800;1339581600;m;1;no;never;false
53000631800;1349726900;m;0;no;never;false
53000631800;1539367000;f;16;no;never;false
53000637100;830070500;f;35;yes;always;false
53000637100;931988800;m;39;no;never;true
53000637100;1131157700;m;3;no;never;false
53000637100;1548799000;f;6;no;never;false
53000644100;1072011100;f;14;no;never;false
53000644100;1328348300;m;40;yes;always;false
53000644100;1346119300;f;36;yes;always;true
53000644100;1584225500;f;16;no;never;false
53000650500;983080000;f;38;yes;sometimes;true
53000650500;1236804300;f;44;yes;always;true
53000650500;1245134900;m;51;yes;always;true
53000693600;803082400;m;52;yes;always;true
53000693600;837127500;m;51;yes;always;true
53000693600;1061106000;m;31;yes;always;true
53000693600;1244711600;m;19;no;never;true
53000693600;1366251800;m;43;yes;always;true
53000693600;1399059800;m;59;yes;sometimes;true
53000693600;1460965300;m;54;yes;always;true
53000707400;807728200;f;52;yes;always;false
53000707400;833269600;m;8;no;never;false
53000707400;1255221000;m;55;yes;always;true
53000707400;1323174300;m;28;yes;sometimes;true
53000707400;1332557900;m;6;no;never;false
53000707400;1468651400;f;26;yes;never;false
53000733900;1421053200;m;66;yes;always;false
53000748700;868508300;f;24;yes;sometimes;true
53000748700;1289944700;m;51;yes;always;false
53000748700;1435106900;f;52;yes;always;true
53000752900;887334800;m;51;yes;always;false
53000758800;855717600;f;60;yes;always;true
53000758800;1537437000;m;68;no;never;false
53000761100;1134784600;m;69;yes;always;true
53000761100;1188331800;m;70;yes;always;false
53000763900;1123803900;m;23;no;never;true
53000763900;1349822200;f;53;yes;always;true
54000008000;1010215900;m;26;yes;always;true
54000008000;1498277900;f;24;no;never;true
54000027600;1188705100;m;55;yes;sometimes;true
54000029900;980287000;f;21;yes;sometimes;true
54000029900;1255674700;f;48;no;never;true
54000034500;1471290500;f;36;no;never;false
54000036500;853525700;f;65;yes;always;false
54000036500;1099145700;m;67;yes;always;false
54000052100;797784600;m;59;no;never;true
54000065500;1336872900;f;68;yes;always;true
54000065500;1409415200;m;69;no;never;false
54000066500;801861800;f;53;yes;always;true
54000066500;1481954200;m;55;yes;sometimes;true
54000106900;1006236500;f;52;yes;always;true
54000106900;1335638200;m;54;yes;always;true
54000173900;997801700;f;78;no;never;false
54000175100;932616800;f;73;no;never;false
54000176700;842302900;m;80;no;never;false
54000176700;1227938400;m;51;yes;always;true
54000176700;1491530200;f;80;yes;always;false
54000180500;1038449900;f;55;yes;always;true
54000180500;1574016600;m;60;yes;always;false
54000189600;896189700;m;35;yes;always;false
54000189600;1176620400;f;33;yes;always;true
54000245300;887021600;m;74;yes;always;false
54000245300;1489478100;f;70;yes;always;false
54000263100;1351648400;f;33;yes;never;true
54000263100;1522548300;m;51;no;never;true
54000276300;915373500;m;64;yes;always;false
54000276300;1278677600;f;58;yes;always;true
54000276300;1519249500;f;52;yes;sometimes;true
54000277400;1141572500;f;60;yes;always;false
54000277400;1562377500;m;64;yes;always;true
54000279800;1357591400;f;84;no;never;false
54000293600;1206919100;m;39;yes;always;true
54000293600;1295771800;f;29;no;never;true
54000297300;1167441100;f;28;yes;always;true
54000297300;1403941200;m;31;yes;sometimes;true
54000319500;815081100;f;77;yes;sometimes;false
54000319500;983799800;m;74;no;never;true
54000320200;976945500;f;25;yes;always;true
54000320200;1014702800;f;55;yes;sometimes;true
55000014700;806994100;f;42;yes;always;true
55000014700;939920000;m;16;no;never;false
55000014700;1477249200;m;42;yes;always;true
55000014700;1492060300;f;6;no;never;false
55000017400;773681800;m;27;yes;always;true
55000017400;1058607400;m;26;yes;always;true
55000017400;1260280900;f;25;no;never;true
55000058100;1191083600;m;41;yes;always;true
55000060300;1350716800;m;32;yes;always;true
55000067900;1311664100;f;77;no;never;false
55000067900;1418482300;m;78;yes;always;false
55000081400;1147470700;m;74;no;never;false
55000083100;912443100;m;62;yes;always;true
55000083100;928557700;m;10;no;never;false
55000083100;1056628200;f;54;no;never;false
55000083100;1122061600;m;43;yes;always;true
55000083100;1281901700;f;31;yes;always;true
55000086600;1072886500;f;53;yes;always;false
55000086600;1075780000;m;53;yes;always;true
55000086600;1608129100;f;23;no;never;true
55000086601;1072886501;f;53;yes;sometimes;true
55000086601;1075780001;m;53;yes;always;false
55000086601;1608129101;f;23;yes;never;true
55000091600;856474100;f;75;yes;never;true
55000091600;1271670200;m;77;yes;always;false
55000097500;819781700;m;52;yes;always;true
55000097500;833432500;m;12;no;never;false
55000097500;956746600;f;35;no;never;true
55000098600;1324035100;f;37;yes;always;true
55000098600;1517747400;m;46;yes;always;true
55000098600;1595505000;f;1;no;never;false
55000108200;1172936000;f;55;yes;always;true
55000132300;815214500;f;35;no;never;false
55000132300;872970500;m;42;yes;always;true
55000148200;819894300;f;10;no;never;false
55000148200;1149277800;m;3;no;never;false
55000148200;1298257300;m;45;yes;always;true
55000148200;1395134900;f;36;yes;always;true
55000151800;1128096800;m;43;yes;always;true
55000151800;1292506900;f;42;yes;always;false
55000151800;1303656200;f;10;no;never;false
55000154400;1586561500;f;70;no;never;false
55000179000;1036382600;m;56;yes;always;true
55000179000;1437200600;f;50;yes;always;true
55000180800;1115583500;f;86;no;never;false
55000180801;1115583501;f;86;yes;always;false
55000185400;800251200;m;15;no;never;false
55000185400;1041356000;m;61;yes;sometimes;true
55000185400;1068756100;f;56;yes;always;true
55000188000;881451300;f;50;yes;sometimes;true
55000188000;988159500;f;13;no;never;false
56000007800;1160258400;m;80;yes;always;false
56000007800;1320953000;f;73;yes;sometimes;false
56000011800;861066400;f;47;yes;always;true
56000011800;1097071900;m;51;yes;always;true
56000011800;1175938800;m;60;yes;always;true
56000011800;1513169400;f;51;yes;always;true
56000019300;1363047800;f;32;yes;always;true
56000056700;812615400;m;58;yes;always;true
56000056700;1013485400;f;29;no;never;true
56000084800;915427100;m;20;yes;sometimes;true
56000095600;777175200;f;55;no;never;true
56000108600;1503123400;f;70;yes;always;false
56000119200;1520803500;m;34;yes;always;true
56000119200;1551901700;m;48;yes;always;true
56000129900;871609500;f;19;yes;sometimes;true
56000129900;1125401300;m;16;no;never;true
56000129900;1362577700;f;51;yes;always;false
56000130500;1001671400;f;22;yes;sometimes;false
56000130500;1479490400;f;23;no;never;true
56000132200;1272227100;m;74;yes;always;false
56000132200;1581381400;f;72;no;never;false
56000141800;888988700;f;70;no;never;false
56000141800;1533166400;m;73;yes;always;false
56000149300;1415382700;f;43;no;never;true
56000195900;1406106400;f;56;yes;sometimes;true
56000215000;812032600;f;28;yes;always;true
56000215000;1032680600;m;32;yes;always;false
56000217500;860515200;f;11;no;never;false
56000217500;1151211700;m;68;yes;always;false
56000217500;1259914200;f;9;no;never;false
56000223300;1332662000;f;34;yes;always;true
56000223300;1536434600;m;2;no;never;false
56000224300;788408600;m;58;no;never;false
56000224300;1064717400;f;58;yes;always;true
56000225800;1133157100;f;25;yes;always;true
56000225800;1183675200;m;62;yes;always;true
56000225800;1227018300;f;58;yes;always;true
56000248500;785427600;m;21;yes;always;false
56000248500;1162729100;m;20;no;never;false
56000248500;1427060700;m;65;yes;always;false
56000248500;1588217000;f;50;yes;never;false
56000253200;1564026800;m;41;yes;always;true
56000266000;1542993300;f;58;yes;always;true
56000285200;1181162400;m;65;yes;always;true
56000285200;1442704400;m;21;no;never;false
56000285200;1460210600;f;48;yes;always;true
56000285400;1073873900;m;39;yes;always;true
56000285400;1313014200;f;4;no;never;false
56000285400;1599867700;f;40;no;never;false
56000289200;915179900;m;37;no;never;true
56000289200;953809100;f;5;no;never;false
56000289200;1452933400;m;1;no;never;false
56000289200;1459092600;f;35;yes;always;false
56000290300;1270466100;f;26;no;never;true
56000290300;1350846800;m;28;yes;always;true
56000290400;988135100;f;39;yes;sometimes;true
56000290400;1075913300;m;52;yes;always;true
56000290400;1088588100;f;15;no;never;true
56000290400;1314971400;f;11;no;never;false
56000296700;890450000;f;35;yes;always;false
56000296700;1129973200;f;4;no;never;false
